X,Y,Z,Wnt1,Wnt2,Wnt2B,Wnt3,Wnt3A,Wnt4,Wnt5A,Wnt6,Wnt7A,Wnt7B,Wnt10B,Wnt11,Wnt16,Fzd1,Fzd3,Fzd4,Fzd5,Fzd6,Fzd8,Fzd9,Fzd10
184.815,216.585,286.86,59.4,83.05714285714286,83.9,,105.78947368421052,116.5,94.71428571428571,102.58333333333333,92.36923076923077,78.72727272727273,64.13333333333334,67.0,98.08235294117647,114.33333333333333,97.6,97.38095238095238,88.1,,119.325,75.28813559322033,87.4090909090909
265.025,217.893,284.269,,40.0,102.06666666666666,98.22222222222223,95.0,102.51020408163265,94.73333333333333,94.8,78.67647058823529,73.81818181818181,56.666666666666664,,82.16666666666667,103.8,99.69565217391305,92.77777777777777,100.22535211267606,97.05660377358491,113.46153846153847,85.92063492063492,88.66666666666667
339.775,249.957,286.152,72.875,,112.42857142857143,,118.25,107.11111111111111,112.4,,59.4,,77.15730337078652,,100.71428571428571,108.80645161290323,96.23214285714286,87.0,67.25,114.7,95.66666666666667,93.03703703703704,110.6
294.732,255.254,284.114,56.03225806451613,,83.86842105263158,,111.26666666666667,94.0,112.71428571428571,98.4,79.11363636363636,,62.22222222222222,,89.78,106.0,,108.30645161290323,82.4,65.0,104.22857142857143,81.01449275362319,98.20689655172414
291.792,267.697,283.364,69.25,,97.83908045977012,,117.44444444444444,88.95454545454545,99.5,86.5,73.92708333333333,,64.39344262295081,74.9090909090909,90.95945945945945,105.8076923076923,,106.35,,58.875,102.20338983050847,84.65384615384616,102.42857142857143
321.564,262.378,285.063,56.05263157894737,,103.83333333333333,,79.71428571428571,,106.125,75.0,58.0,,79.67326732673267,,112.3125,104.29411764705883,79.45454545454545,87.9125,87.0,85.67647058823529,111.6,93.22727272727273,66.25
283.267,273.167,283.357,75.2,,99.8173076923077,,101.78947368421052,99.56521739130434,105.75,69.0,73.4,,66.74603174603175,73.375,92.6268656716418,105.72413793103448,,106.46666666666667,,56.142857142857146,105.45945945945945,77.84848484848484,92.41176470588235
220.862,268.651,287.077,,,,,94.0,97.52173913043478,115.0,,61.13636363636363,,,,100.0,95.92,97.0,108.125,,56.0,101.02325581395348,,
305.454,266.643,284.626,67.96052631578948,,98.62962962962963,,119.6,81.0,104.0,,67.5,,75.025,67.0,96.0701754385965,94.8,,99.21348314606742,74.0,91.21212121212122,102.53658536585365,84.104,76.88888888888889
273.385,280.366,284.026,77.48148148148148,,99.8625,,108.86666666666666,107.9423076923077,104.0909090909091,,66.03571428571429,,67.26153846153846,61.111111111111114,97.86046511627907,112.39583333333333,,105.27272727272727,83.0,67.75,102.41304347826087,80.37037037037037,93.28125
215.169,289.658,284.751,,,,,116.0,91.25,,,55.0,,,,,,87.0,101.69767441860465,,75.64285714285714,83.5,,
251.055,292.781,288.195,,14.0,,,113.38461538461539,102.86274509803921,,,60.92,115.0,69.3913043478261,,92.70588235294117,105.35,,110.5909090909091,,,99.51515151515152,,71.0
243.986,294.322,285.157,,,99.0,,102.0,104.01886792452831,,,62.291666666666664,,30.0,,98.84210526315789,106.28571428571429,,106.75,,,99.5,,89.85714285714286
129.169,80.8723,286.483,,,104.31818181818181,74.0,107.0,83.14285714285714,101.72916666666667,98.4,70.175,53.0,97.75471698113208,61.166666666666664,92.65384615384616,102.50980392156863,87.8,111.75,84.15384615384616,102.47222222222223,102.95833333333333,62.875,102.65116279069767
137.353,82.2617,287.5,,,111.5,,102.6,83.22222222222223,105.30434782608695,94.22222222222223,68.0,84.16666666666667,91.3731343283582,81.16666666666667,101.86153846153846,101.55357142857143,91.9,116.11111111111111,88.18181818181819,101.6842105263158,103.625,60.888888888888886,109.06896551724138
146.543,85.1792,287.42,53.333333333333336,,120.90625,,112.72972972972973,82.61538461538461,100.35,94.0,67.35714285714286,83.13793103448276,82.09859154929578,83.36363636363636,104.6951219512195,95.54545454545455,91.14285714285714,100.05555555555556,90.2909090909091,105.61344537815125,106.02439024390245,62.5625,103.45454545454545
271.934,91.426,287.34,65.86666666666666,49.5,102.421875,107.16666666666667,105.08333333333333,98.13559322033899,75.0,91.9,45.5,74.53333333333333,58.75,,,89.33333333333333,117.0,75.625,84.72727272727273,112.2247191011236,105.08411214953271,72.15217391304348,106.62711864406779
265.146,90.5758,285.469,65.26530612244898,48.5,98.3,106.33333333333333,93.26666666666667,98.85416666666667,125.0,97.125,36.0,83.40625,55.5,,,105.66666666666667,111.27272727272727,78.25,80.34782608695652,112.72857142857143,104.20930232558139,71.05050505050505,101.32608695652173
249.436,92.7219,284.902,51.0,54.0,99.65517241379311,98.1,104.33333333333333,85.66666666666667,83.0,92.75,58.0,86.63414634146342,57.8,,86.15625,98.42424242424242,117.1,83.38888888888889,83.78571428571429,103.0576923076923,87.95283018867924,63.271186440677965,90.11111111111111
186.594,105.201,285.781,54.44444444444444,61.82051282051282,91.4,84.5,98.36923076923077,107.60526315789474,92.76923076923077,101.76923076923077,92.83168316831683,83.88461538461539,80.73584905660377,,90.56862745098039,98.8,111.125,101.75862068965517,92.73333333333333,,106.57368421052631,66.24193548387096,89.73255813953489
191.115,108.719,285.492,53.166666666666664,62.1764705882353,82.0,88.84615384615384,98.27848101265823,105.79069767441861,93.79166666666667,88.2,92.07563025210084,89.69642857142857,77.50980392156863,,95.94202898550725,,108.91666666666667,101.92631578947369,94.1951219512195,,101.97087378640776,67.58024691358025,88.1604938271605
197.726,111.879,285.428,58.0,63.44736842105263,92.64,102.05882352941177,100.95522388059702,106.65714285714286,95.38095238095238,98.9375,92.7872340425532,89.78260869565217,66.0,,94.66216216216216,80.8,106.0,100.95726495726495,94.05882352941177,,92.1829268292683,67.19318181818181,95.93055555555556
205.877,116.078,284.594,58.0,63.13513513513514,100.42105263157895,93.27272727272727,103.14285714285714,108.72,89.8,98.36363636363636,93.09375,84.28888888888889,61.583333333333336,,95.83333333333333,90.72727272727273,105.33333333333333,104.07086614173228,85.375,,95.59798994974874,69.10891089108911,94.85714285714286
248.164,122.174,286.108,80.0,37.0,82.0,104.05263157894737,108.94444444444444,99.16666666666667,98.45454545454545,,85.64893617021276,92.92857142857143,66.86274509803921,,85.77777777777777,105.85185185185185,95.94594594594595,90.84782608695652,,77.5,101.8,82.71428571428571,97.0
216.907,124.478,284.204,57.4,75.18867924528301,93.71875,107.91666666666667,101.11111111111111,109.2,90.55555555555556,116.16666666666667,96.53164556962025,76.0,63.86206896551724,,99.35955056179775,92.44117647058823,106.65217391304348,104.69620253164557,76.5,,106.945,78.0,90.03571428571429
224.57,123.297,285.859,56.75,65.84210526315789,83.0,108.5,121.5,106.0,92.4,114.66666666666667,104.79166666666667,50.75,63.05555555555556,,95.16129032258064,,68.0,99.2,,,101.59677419354838,85.46323529411765,78.6
233.205,131.594,284.649,,70.88888888888889,,,,,,,65.25,,,,104.0,,91.0,,,,90.51162790697674,91.56896551724138,
258.675,142.1,285.451,,79.0,75.64285714285714,102.8,107.47222222222223,115.5,104.5,,88.25925925925925,78.88888888888889,59.1578947368421,,97.22368421052632,99.56,107.69565217391305,78.71428571428571,,79.0,104.46428571428571,86.21951219512195,93.45833333333333
242.274,143.563,285.604,63.666666666666664,63.578947368421055,,89.16666666666667,,,,,61.333333333333336,,64.75,,,,,97.58333333333333,,,99.6086956521739,62.0,
265.672,149.26,287.166,,69.76923076923077,74.83333333333333,98.6,107.0909090909091,105.2,101.79166666666667,97.9090909090909,77.296875,78.3921568627451,52.625,,103.07462686567165,96.88888888888889,99.75,68.5,109.0,72.54838709677419,103.08571428571429,82.37037037037037,96.475
248.447,169.223,287.125,78.05454545454545,74.22222222222223,,,102.22222222222223,107.64285714285714,,86.75,54.77777777777778,,69.25,,,95.0,,96.5,,95.14814814814815,89.66666666666667,,91.72727272727273
242.286,176.804,284.009,66.0,73.5625,112.5,,115.81818181818181,101.68181818181819,,95.0,53.625,,,,,,,108.0,,,96.43103448275862,97.5,101.2
27.5818,183.242,291.723,76.08333333333333,52.0,104.9090909090909,92.0,100.42857142857143,98.4090909090909,101.0,91.0,89.18181818181819,83.27272727272727,72.95652173913044,,73.25,116.875,94.5,97.26315789473684,69.0,86.52222222222223,76.33333333333333,67.85714285714286,71.31818181818181
253.703,183.257,286.453,85.0,67.125,81.63829787234043,101.07142857142857,92.0,100.76190476190476,,92.71428571428571,70.8125,74.57692307692308,66.8,,92.8,100.03333333333333,108.57142857142857,80.7,99.06521739130434,76.5,98.5,98.21428571428571,86.57446808510639
255.895,198.545,287.505,,,91.39393939393939,92.66666666666667,117.33333333333333,102.59574468085107,106.25,102.5,80.34939759036145,95.24444444444444,62.0,,102.44444444444444,105.0,102.5,87.1,101.8875,92.58333333333333,96.75,89.88,78.63157894736842
253.902,211.343,284.606,,65.0,83.5,97.4,98.76923076923077,96.5813953488372,104.41666666666667,99.25,86.3157894736842,79.87179487179488,57.833333333333336,,62.0,,85.83333333333333,87.61111111111111,100.7,97.0,113.55,78.50537634408602,75.1875
258.356,205.748,285.556,,58.5,80.27272727272727,86.16666666666667,104.52941176470588,101.575,95.78571428571429,82.33333333333333,77.90721649484536,85.77358490566037,60.6,,105.5,,106.66666666666667,77.83333333333333,100.02325581395348,92.75,103.25,77.83809523809524,88.55172413793103
194.472,207.636,285.511,56.0,72.32,100.64,89.3,107.13333333333334,99.93023255813954,94.25,94.06666666666666,96.07194244604317,85.52777777777777,69.65957446808511,64.16666666666667,101.17592592592592,,106.33333333333333,104.34848484848484,90.18604651162791,,112.82191780821918,72.79245283018868,74.94736842105263
352.889,210.395,286.642,86.32142857142857,,87.0,83.0,110.0,95.3157894736842,94.96969696969697,,86.0,,65.56521739130434,68.0,94.78571428571429,88.65714285714286,104.17647058823529,,81.08333333333333,90.4296875,102.61904761904762,62.55172413793103,85.75
317.038,214.696,289.255,,,96.11764705882354,,,99.55555555555556,93.42424242424242,122.0,,,52.6875,,101.92,,98.0,92.5,,115.32530120481928,,80.125,87.85714285714286
277.209,216.78,286.872,,,108.375,,97.27272727272727,99.63414634146342,101.875,99.2,53.6,86.0,,,65.5,106.1875,108.2,,85.27272727272727,102.0609756097561,114.0625,84.59615384615384,81.3913043478261
248.676,223.413,285.255,,,108.25,102.1,,93.77777777777777,95.0,99.38095238095238,94.83076923076923,81.2,57.666666666666664,,,,96.0,86.55555555555556,100.30588235294118,,108.4,92.48837209302326,
303.188,235.942,285.205,54.8,,,,101.5,83.0,107.5909090909091,98.875,,,56.6,,74.66666666666667,112.0,77.0,102.06896551724138,82.5,100.83050847457628,104.41666666666667,82.26315789473684,71.76315789473684
299.392,247.985,286.135,55.05555555555556,,94.33333333333333,,103.26086956521739,62.0,107.2,102.5,87.6,,54.370370370370374,,94.75862068965517,93.83333333333333,,108.82558139534883,82.57142857142857,71.75,106.36363636363636,84.03571428571429,74.33333333333333
295.974,260.57,284.782,61.142857142857146,,90.36619718309859,,113.88235294117646,81.0,111.2,96.71428571428571,75.81159420289855,,61.3,,90.34545454545454,108.78571428571429,,105.97402597402598,90.33333333333333,65.0,101.08771929824562,80.80412371134021,101.33333333333333
327.36,258.941,287.414,55.25,,107.92857142857143,,89.91666666666667,,112.66666666666667,,61.916666666666664,,76.21951219512195,,119.71428571428571,102.95238095238095,88.23529411764706,89.69811320754717,62.0,93.97058823529412,110.5,95.50819672131148,
299.877,264.106,284.907,65.29411764705883,,94.925,,114.5,84.75,115.0,94.5,68.48648648648648,,65.4920634920635,66.0,90.39622641509433,103.64285714285714,,104.50617283950618,83.5,90.83333333333333,98.9074074074074,83.98230088495575,98.92857142857143
214.622,271.674,285.719,,,,,,97.77272727272727,115.0,,61.30769230769231,95.0,,,96.33333333333333,94.52631578947368,100.2,107.28571428571429,,69.8,100.25806451612904,,
275.819,275.584,284.186,76.16949152542372,,98.24528301886792,,109.31818181818181,106.84210526315789,99.5,88.25,73.48,,65.5,71.16666666666667,95.12244897959184,109.91071428571429,,107.0,83.0,70.29411764705883,105.74358974358974,80.74074074074075,97.34482758620689
267.873,281.265,285.764,,,106.14285714285714,,118.9090909090909,109.4090909090909,98.21739130434783,,71.8913043478261,,66.01515151515152,81.9090909090909,94.87878787878788,111.22222222222223,,100.52631578947368,83.0,70.53333333333333,99.0,81.25,99.88
212.844,286.943,288.524,,,,,120.2,86.53333333333333,,,54.666666666666664,,,,,81.0,88.44444444444444,101.27586206896552,,75.3953488372093,84.66666666666667,,
261.705,284.743,288.811,,,107.93333333333334,,117.9090909090909,100.21621621621621,96.42857142857143,,60.86206896551724,,67.31343283582089,77.0,101.70588235294117,113.11764705882354,69.0,95.57142857142857,,62.142857142857146,94.70967741935483,73.5,91.36842105263158
224.463,293.43,286.396,,,,,102.5,97.60526315789474,,,52.2,,,,,,74.33333333333333,100.97916666666667,,62.64705882352941,86.25,,
257.149,92.0936,285.529,64.93548387096774,49.666666666666664,102.95454545454545,105.0,87.3,95.62962962962963,121.5,99.07692307692308,,93.2127659574468,62.77777777777778,,84.61904761904762,100.73684210526316,114.16666666666667,83.47619047619048,80.5,112.21818181818182,95.48780487804878,65.3913043478261,96.61904761904762
154.368,88.012,286.756,52.2,,117.04255319148936,,110.47619047619048,81.0,90.42553191489361,96.62962962962963,64.58333333333333,76.22857142857143,78.68656716417911,82.47619047619048,101.125,101.73333333333333,92.0,101.53571428571429,90.89795918367346,105.11764705882354,102.5,70.86206896551724,98.66666666666667
254.006,101.837,287.155,,61.5,75.5,108.57142857142857,97.83333333333333,90.6,,93.5,57.69230769230769,96.85714285714286,67.47826086956522,,77.375,98.0,117.33333333333333,85.125,84.83333333333333,100.51428571428572,95.54700854700855,64.66666666666667,108.8
302.578,112.791,285.665,58.38461538461539,,106.75,,104.64285714285714,99.3,,123.0,56.083333333333336,65.0,57.833333333333336,,98.5375,117.6,107.53846153846153,91.0,106.0,107.47368421052632,112.0909090909091,84.76146788990826,94.6826923076923
48.1331,122.287,293.412,,39.0,,,103.5,105.75531914893617,109.8,,55.6,,60.80952380952381,81.04761904761905,78.73684210526316,,112.66666666666667,98.5,72.33333333333333,,99.6,58.125,117.33333333333333
255.032,133.89,286.688,,,79.1923076923077,96.15625,107.27027027027027,87.0,115.0,,87.70833333333333,81.76923076923077,64.48780487804878,,98.36363636363636,100.9090909090909,99.21666666666667,79.0,,72.19047619047619,107.23076923076923,89.2,88.30909090909091
32.0628,139.14,291.156,,,108.0,,107.84210526315789,108.85106382978724,112.71428571428571,,61.77777777777778,,53.0,,98.0,,111.33333333333333,,,113.04615384615384,69.0,80.21212121212122,
250.48,152.455,290.779,79.84848484848484,71.6,,79.0,,,94.37142857142857,,61.25,,44.0,,,,,92.33333333333333,,71.0909090909091,,,96.0
304.387,151.409,287.349,57.724137931034484,40.0,101.0909090909091,,101.58333333333333,99.17307692307692,113.0,96.8,65.265625,56.0,58.4,58.0,95.90666666666667,93.23255813953489,97.6,,89.81818181818181,92.68571428571428,,106.0251572327044,32.5
299.513,155.752,288.962,58.54545454545455,40.0,103.66666666666667,,100.55,103.42857142857143,110.0,92.66666666666667,63.78688524590164,18.0,53.35294117647059,,96.84705882352941,92.18181818181819,98.75,70.5,84.28571428571429,92.0327868852459,119.0,107.94021739130434,95.3529411764706
250.537,161.152,288.717,76.48235294117647,68.6842105263158,,,,,89.1,70.0,63.06666666666667,,53.285714285714285,,,80.33333333333333,,75.0,,86.37931034482759,,,98.06666666666666
265.436,161.183,287.109,,62.5,,103.2,107.3103448275862,79.0,95.14285714285714,95.95652173913044,71.85074626865672,84.23529411764706,60.702127659574465,,95.57142857142857,95.61538461538461,113.16666666666667,74.0,94.8,64.48148148148148,102.8,82.0,93.265625
243.181,186.014,287.71,83.5,81.5909090909091,,,108.35714285714286,102.66666666666667,,89.5,52.25,,,,,98.0,,,91.0,,91.41666666666667,,84.0
213.677,195.037,285.334,,67.82978723404256,101.25,103.92307692307692,103.83333333333333,85.17647058823529,95.5,90.6,101.28971962616822,91.1875,79.65625,62.857142857142854,112.26315789473684,,104.0,98.93181818181819,83.5,45.0,109.41573033707866,67.76470588235294,99.37037037037037
299.202,201.191,287.92,,28.0,106.1875,,87.5,115.16666666666667,,99.0,63.16216216216216,96.33333333333333,51.5,,94.92592592592592,96.46153846153847,102.83333333333333,,79.42857142857143,95.5,104.33333333333333,103.140625,89.57142857142857
348.584,203.355,288.657,61.4,,,,,103.6470588235294,94.22222222222223,,34.0,,46.77777777777778,58.0,94.0,88.42105263157895,108.0,,81.6,94.088,115.66666666666667,68.24242424242425,86.2
332.0,203.913,287.537,,,108.45,,,107.45833333333333,100.58333333333333,,80.5,,59.666666666666664,,98.85714285714286,98.75,112.5,98.0,,109.65584415584415,,71.46153846153847,63.0
257.554,216.597,285.001,,51.333333333333336,109.25,99.0625,98.8125,100.95238095238095,96.1,94.27777777777777,84.39189189189189,63.78947368421053,56.94444444444444,,90.8,,94.66666666666667,90.21428571428571,99.45833333333333,96.15,112.65625,83.72268907563026,78.72727272727273
265.332,209.525,285.891,,44.666666666666664,91.79310344827586,89.54545454545455,97.45454545454545,100.29310344827586,92.25,91.84615384615384,72.56756756756756,81.07142857142857,71.2,,94.55,103.71428571428571,98.88888888888889,,97.64912280701755,96.2127659574468,122.5,78.33928571428571,100.77142857142857
323.413,207.14,290.181,,,102.58333333333333,,,107.98039215686275,96.52631578947368,,,,55.666666666666664,,95.8,,,88.89473684210526,,115.88505747126437,,63.0,95.83333333333333
55.8906,217.054,285.363,52.333333333333336,,,,99.92307692307692,69.0,108.26086956521739,115.0,61.11764705882353,,,83.29411764705883,,,,,,109.0,,65.42857142857143,78.78125
272.274,213.683,286.553,,49.0,104.5576923076923,113.0,91.41666666666667,100.23595505617978,93.28571428571429,99.4,70.9047619047619,88.58823529411765,51.0,,85.57142857142857,104.3,104.92857142857143,,91.54166666666667,98.5,109.71428571428571,85.49549549549549,92.18181818181819
69.4679,223.927,288.17,53.5,51.625,,,105.70588235294117,90.82608695652173,103.84905660377359,115.0,66.19047619047619,,,81.21739130434783,,,80.0,90.33333333333333,,,91.875,71.79166666666667,98.85106382978724
135.567,243.925,287.676,54.8,61.76470588235294,99.625,96.06666666666666,112.5,95.22727272727273,,108.0,80.63934426229508,85.34782608695652,96.42307692307692,82.67647058823529,90.11111111111111,103.73333333333333,105.62857142857143,84.77777777777777,91.8,114.45614035087719,98.87878787878788,81.77631578947368,56.285714285714285
144.003,243.009,287.883,54.333333333333336,76.51724137931035,97.0909090909091,101.5,111.93939393939394,105.4,100.5,98.9,80.25,85.77777777777777,96.5,76.08695652173913,99.0,106.56521739130434,103.37037037037037,98.37037037037037,94.75438596491227,118.81818181818181,101.54166666666667,78.1774193548387,87.07692307692308
333.711,255.232,288.263,,,110.42105263157895,,99.07692307692308,111.75,111.0,,59.22222222222222,,75.08235294117647,,109.92857142857143,106.51612903225806,91.91176470588235,90.0,62.0,96.16666666666667,108.84615384615384,95.01886792452831,
299.956,253.537,287.166,54.875,,92.35820895522389,,109.92,62.0,106.05,99.07142857142857,72.93548387096774,,58.53846153846154,,90.88888888888889,102.46153846153847,,107.60240963855422,78.77777777777777,82.5,105.33333333333333,81.25316455696202,78.16666666666667
301.304,257.84,287.116,59.96551724137931,,96.31521739130434,,110.84,81.0,115.92857142857143,93.3,70.51020408163265,,63.95652173913044,,90.86486486486487,100.13333333333334,,107.09473684210526,81.66666666666667,88.76923076923077,101.61363636363636,80.80851063829788,89.16666666666667
241.811,264.002,287.546,,,107.02325581395348,,109.2,104.64285714285714,,78.66666666666667,75.11538461538461,,62.92,,95.0,101.0,85.5,109.05263157894737,,,101.28571428571429,,112.0
311.729,261.59,287.56,59.32,,104.26086956521739,,111.6,85.0,,80.33333333333333,65.14285714285714,,71.85915492957747,,99.22,98.38461538461539,101.0,98.32075471698113,74.71428571428571,88.5625,105.42857142857143,84.3170731707317,72.5
256.246,270.603,288.713,,44.25,110.56,,98.5,101.3157894736842,97.5,89.5,83.4342105263158,,66.09836065573771,86.5625,98.58823529411765,110.2439024390244,74.0,,,79.26666666666667,93.84313725490196,,93.76
211.938,275.31,287.057,,,,,119.5,97.14285714285714,,,60.46153846153846,63.5,,,,92.83333333333333,93.875,104.2,,76.52631578947368,93.43478260869566,,
270.315,276.858,285.456,71.21052631578948,,100.19811320754717,,106.0,108.25581395348837,96.27777777777777,97.0,77.73333333333333,,63.91836734693877,77.53846153846153,96.15789473684211,113.75471698113208,,101.5,83.0,68.87878787878788,98.75555555555556,79.34210526315789,97.38235294117646
232.777,293.714,288.737,,,,,93.33333333333333,99.74418604651163,,,56.285714285714285,,,,,96.8125,,103.76,,,100.06666666666666,,125.0
161.955,93.2283,288.584,53.285714285714285,57.36363636363637,112.5,,113.15151515151516,93.38095238095238,86.16666666666667,99.13333333333334,75.15625,68.73684210526316,74.61290322580645,81.375,100.50925925925925,99.6,92.41666666666667,98.32,92.125,83.8,110.2,79.27710843373494,96.12
268.585,96.4085,288.554,70.39473684210526,55.0,102.04477611940298,108.57142857142857,112.66666666666667,99.24,94.8,95.07142857142857,52.6,85.0625,58.8,,,105.54545454545455,113.08333333333333,78.27272727272727,85.61538461538461,112.37209302325581,104.00877192982456,72.01219512195122,104.29545454545455
169.705,99.9923,289.97,48.285714285714285,73.3953488372093,109.20454545454545,98.42857142857143,104.4375,89.125,101.71428571428571,97.85714285714286,83.32727272727273,70.04761904761905,71.73770491803279,96.0,98.59302325581395,95.29032258064517,104.25,95.05405405405405,89.93103448275862,85.6875,114.49122807017544,67.74545454545455,94.0
183.298,106.005,288.589,55.333333333333336,62.44444444444444,108.28571428571429,89.7,101.42553191489361,101.11111111111111,95.625,100.42857142857143,93.66265060240964,85.66666666666667,83.42307692307692,,89.22222222222223,98.45454545454545,111.85714285714286,100.6896551724138,89.86363636363636,61.0,107.23391812865498,66.25531914893617,90.10344827586206
67.8033,108.464,292.624,,89.38461538461539,,,108.0,99.78899082568807,89.55555555555556,,42.333333333333336,,65.13207547169812,82.54838709677419,92.24193548387096,102.0,96.0,90.8,95.0,123.0,97.9,74.42857142857143,4.0
190.271,108.064,287.506,53.4,62.5,69.0,85.9090909090909,98.76923076923077,103.71428571428571,94.75,93.85714285714286,92.9578947368421,90.88372093023256,78.93333333333334,,94.94871794871794,106.5,106.125,101.80952380952381,95.1304347826087,,101.79428571428572,67.61111111111111,91.26666666666667
207.66,108.032,288.396,59.0,66.875,103.0,,,101.72727272727273,97.625,93.33333333333333,110.16666666666667,86.83333333333333,75.33333333333333,,88.0,80.4,,102.13333333333334,,,96.2,72.46575342465754,107.44444444444444
214.022,116.053,286.12,63.0,72.24137931034483,101.91666666666667,108.0,102.9,109.25,101.44444444444444,91.0,104.42592592592592,79.88888888888889,64.0,,98.65306122448979,85.94117647058823,108.0,104.01785714285714,,,103.0,76.23188405797102,94.43478260869566
249.452,115.456,288.294,,46.0,96.63636363636364,106.375,106.625,102.0,103.0,110.66666666666667,76.75,95.29545454545455,61.509803921568626,,68.8,103.77777777777777,100.35593220338983,96.46875,91.5,78.33333333333333,101.90163934426229,70.22727272727273,103.3125
251.969,126.45,287.979,,37.0,90.27272727272727,92.9047619047619,114.09677419354838,97.55555555555556,,,86.89887640449439,92.66666666666667,67.30909090909091,,91.0,107.0,97.31645569620254,84.09756097560975,,74.23076923076923,101.85074626865672,85.67391304347827,95.32051282051282
233.883,124.458,288.168,,48.0,,,83.0,85.46666666666667,,,56.666666666666664,,,,,,,,,,86.74358974358974,87.0625,
241.02,130.971,289.361,,49.0,,,,95.0,,,,,,,,,,105.33333333333333,,,75.625,71.0,
306.471,144.086,287.608,57.83783783783784,50.0,101.5,,105.84210526315789,105.32183908045977,107.46153846153847,,67.95,,58.523809523809526,43.0,91.15584415584415,97.5,104.3,,88.875,88.44,125.0,97.93706293706293,67.2
268.615,156.394,288.157,,61.4,,104.4,105.64516129032258,100.0,92.93333333333334,98.29629629629629,71.08536585365853,78.80555555555556,57.392857142857146,,92.83333333333333,75.0,109.33333333333333,,95.2,62.84615384615385,104.5,77.57894736842105,94.86440677966101
300.173,161.687,290.369,60.0,59.0,108.22222222222223,,98.85714285714286,108.3030303030303,,69.0,64.27941176470588,38.5,44.5,,94.45238095238095,85.38095238095238,102.0,79.0,115.0,98.77777777777777,121.2,106.22641509433963,98.95238095238095
260.334,175.428,289.02,,81.0,78.04761904761905,92.66666666666667,111.77777777777777,93.2,,104.33333333333333,80.18,87.79411764705883,66.4776119402985,,96.32432432432432,102.625,114.15384615384616,79.46153846153847,86.9090909090909,69.25,101.65,90.59574468085107,81.14545454545454
247.849,177.407,288.445,82.525,89.42857142857143,,,109.2,103.48,,96.83333333333333,49.30769230769231,60.333333333333336,70.6,,,109.83333333333333,,,100.0,89.77777777777777,90.11764705882354,,92.16666666666667
303.813,171.355,290.989,60.15625,54.666666666666664,115.57142857142857,,115.0,109.45833333333333,118.0,,71.89285714285714,,53.5,,97.93,84.0,110.42857142857143,,,115.11627906976744,122.28571428571429,99.27702702702703,94.43589743589743
234.017,193.555,287.304,,84.3157894736842,108.5,,99.82857142857142,103.48275862068965,,,69.03030303030303,,,,,,,,,,102.0625,107.66666666666667,
222.856,195.264,286.636,59.0,71.84,88.57692307692308,107.0,98.875,97.54545454545455,,95.0,91.61052631578947,95.0,90.0,,116.125,,83.0,91.65,85.0,,105.42307692307692,90.1,
303.239,195.246,286.808,52.5,40.0,104.72727272727273,,101.05882352941177,98.57142857142857,,95.33333333333333,61.37777777777778,90.97297297297297,58.45454545454545,,99.63013698630137,96.45454545454545,104.0,,75.0,77.29629629629629,113.24,106.10185185185185,85.26315789473684
200.522,205.158,286.918,,74.74074074074075,105.65625,90.3125,102.55555555555556,102.87234042553192,93.25,95.75,99.42857142857143,88.77777777777777,69.14634146341463,,98.72222222222223,,96.5,101.01923076923077,87.07692307692308,,112.26923076923077,72.83870967741936,77.23809523809524
294.981,207.699,288.589,,,109.43478260869566,,107.6,103.57142857142857,,104.42857142857143,65.54838709677419,91.19444444444444,60.5,,88.75,97.3076923076923,102.2,,82.6,101.52380952380952,104.5,94.63709677419355,85.77777777777777
356.281,218.06,286.618,81.61764705882354,,,101.44,108.66666666666667,90.0,101.27027027027027,,79.66666666666667,74.53846153846153,68.23809523809524,70.0,95.5,87.96875,105.18181818181819,79.0,89.3125,87.70588235294117,98.97777777777777,72.48648648648648,82.21052631578948
177.794,222.907,287.759,60.2,80.52272727272727,74.0,,100.81481481481481,96.875,102.0,100.0,85.28301886792453,69.8,62.0,56.6,101.64935064935065,,103.55555555555556,105.875,91.0,59.75,120.48,70.2,90.43181818181819
356.689,224.946,288.024,84.6470588235294,,,95.4,110.75,100.0,105.75,,81.91666666666667,70.29629629629629,71.54237288135593,,91.04166666666667,89.54545454545455,114.5,85.8,96.8,91.5,98.44,80.96491228070175,82.625
164.613,231.884,288.497,58.04545454545455,83.65384615384616,103.8,,106.21739130434783,104.22222222222223,99.45454545454545,96.2,86.03846153846153,56.61538461538461,75.10810810810811,75.34615384615384,101.33962264150944,99.82352941176471,104.66666666666667,104.3,97.46551724137932,102.2258064516129,110.33333333333333,69.78947368421052,91.81818181818181
155.45,237.76,287.816,56.111111111111114,78.33870967741936,96.33333333333333,112.75,106.29268292682927,100.66666666666667,103.21739130434783,98.25,83.56842105263158,76.66666666666667,85.76712328767124,81.3076923076923,104.45945945945945,100.2542372881356,104.11764705882354,99.61904761904762,99.33962264150944,114.78125,108.92857142857143,77.51666666666667,97.06666666666666
353.349,233.069,289.95,73.12903225806451,,105.5625,92.92857142857143,107.81395348837209,104.0,112.70588235294117,,81.62162162162163,60.166666666666664,73.4375,50.0,89.68,96.75409836065573,110.33333333333333,78.4375,105.5,99.16363636363636,98.76712328767124,85.05882352941177,
